transaction_id,customer_id,transaction_type,amount_inr,payment_method,issuing_bank,timestamp,initial_status,failure_reason,is_retryable
36902812-acc9-4b97-ad11-e29ae3e408ab,CUST_191,subscription_renewal,511.47,UPI,Axis,2026-02-03 05:53:00,success,,
d7682f68-c543-472a-86fa-af530c436693,CUST_1684,subscription_renewal,503.17,UPI,BOB,2026-03-11 21:37:00,success,,
4f4c2d03-6035-465a-ae61-482cd5c69959,CUST_1989,subscription_renewal,2083.04,UPI,HDFC,2026-01-29 18:11:00,success,,
d374e171-4a35-45ec-a84b-0a2be7d7f1e6,CUST_504,subscription_renewal,951.64,card,SBI,2026-04-28 03:56:00,success,,
815bafa3-645b-4cf1-97c7-41f9f5b6e9c9,CUST_1395,subscription_renewal,205.71,card,Axis,2026-06-23 12:23:00,success,,
393cd37e-e6be-473e-98bb-c67e9c2acd29,CUST_314,subscription_renewal,1989.82,UPI,SBI,2026-01-13 14:53:00,success,,
73f92cbf-6bbf-44b3-9587-3b755ab64983,CUST_1956,subscription_renewal,1045.93,UPI,PNB,2026-03-14 21:00:00,success,,
480c3882-a5f2-497f-ae10-65b9e32df1b7,CUST_1343,subscription_renewal,484.6,card,ICICI,2026-05-09 10:46:00,success,,
5e47b228-9efc-4ab9-8fe4-48869b68cf02,CUST_99,subscription_renewal,203.85,card,ICICI,2026-06-22 10:51:00,success,,
b0d5a493-a81d-4611-a89d-3f1a7aebb8fa,CUST_1120,subscription_renewal,966.83,card,BOB,2026-05-02 02:25:00,success,,
25676499-83a2-43c5-a231-196e3206b0e7,CUST_1976,subscription_renewal,482.18,UPI,HDFC,2026-04-26 00:54:00,success,,
fd048b6a-a204-4e0d-821a-1eeac97d1583,CUST_1596,subscription_renewal,480.07,netbanking,SBI,2026-04-24 20:48:00,success,,
efdd544f-ed9f-425d-bfaa-345b8a875ff2,CUST_1005,subscription_renewal,491.97,card,HDFC,2026-04-16 09:57:00,success,,
d9ec5645-2b27-499b-8350-2791bb9736af,CUST_196,subscription_renewal,2076.04,netbanking,SBI,2026-03-03 06:31:00,success,,
8cf9d566-e301-44df-b15b-7e93e80de7fc,CUST_975,subscription_renewal,204.1,UPI,HDFC,2026-03-24 19:27:00,success,,
d17b8ae4-6719-4dd6-82f5-b7e699807a18,CUST_1660,subscription_renewal,1917.63,UPI,IDFC First,2026-03-07 05:27:00,success,,
a5cede9f-5a39-440c-8567-026b2f038409,CUST_1051,subscription_renewal,520.49,UPI,SBI,2026-03-26 21:14:00,success,,
7a796409-5e80-415a-88f6-d131988b2180,CUST_1079,subscription_renewal,995.83,UPI,SBI,2026-06-12 16:05:00,success,,
f7f973bf-e4ff-4f97-ad92-a859441abc91,CUST_162,subscription_renewal,1033.12,UPI,Kotak,2026-04-28 04:08:00,success,,
89486d0e-dd39-4277-8b42-9cb15dbf4b8e,CUST_1071,subscription_renewal,207.3,card,SBI,2026-04-16 18:03:00,success,,
d584d602-98e0-4800-b8db-c8eed3fb7478,CUST_1051,subscription_renewal,198.3,card,ICICI,2026-01-26 13:26:00,success,,
5de68005-2cfb-4a3e-84c0-50952dca75f7,CUST_1475,subscription_renewal,204.35,card,Kotak,2026-05-20 11:16:00,success,,
f46ed3ce-a799-4cfb-8467-f293c55b885d,CUST_33,subscription_renewal,513.28,UPI,Kotak,2026-01-20 21:29:00,success,,
2cbf940a-df86-474c-a889-98e812d2ff36,CUST_1726,subscription_renewal,980.41,card,Kotak,2026-04-17 02:26:00,success,,
94f621f8-f23b-4f6d-bf51-1512992e1f68,CUST_1482,subscription_renewal,983.15,UPI,SBI,2026-04-29 14:39:00,success,,
8b28140c-0eb7-44ae-9c85-46089d5c264f,CUST_1880,subscription_renewal,1036.12,card,Kotak,2026-02-21 05:05:00,success,,
1f31be22-4014-4121-82c8-f772d8e08531,CUST_217,subscription_renewal,1922.37,UPI,BOB,2026-04-19 00:00:00,success,,
80ceea79-413b-472e-9abe-7f013b6cd35d,CUST_351,subscription_renewal,2072.72,netbanking,Kotak,2026-06-20 14:44:00,success,,
0f5b896a-abad-49d3-aa53-306959b22ef2,CUST_1977,subscription_renewal,1010.84,card,BOB,2026-06-23 23:31:00,success,,
53ed3792-fc16-4d32-949b-083147de6bbe,CUST_1994,subscription_renewal,2059.9,card,SBI,2026-05-03 22:43:00,success,,
22c5cd3d-16a8-49e7-a8c3-d89d79caeed7,CUST_179,subscription_renewal,205.29,card,HDFC,2026-02-26 00:12:00,success,,
66317ba4-c1f2-47e7-8c92-2c792ebf7352,CUST_1425,subscription_renewal,506.47,UPI,SBI,2026-02-09 06:30:00,success,,
9f3d9f71-cf4b-4c33-a13f-c65a65d8fdf1,CUST_892,subscription_renewal,1025.95,UPI,Yes Bank,2026-06-25 06:05:00,success,,
43188019-25c4-453c-a6b2-d513feba94e5,CUST_303,subscription_renewal,519.08,UPI,SBI,2026-04-08 00:07:00,success,,
1de5c83a-0917-4853-8a91-083d06e30f05,CUST_1513,subscription_renewal,206.16,UPI,PNB,2026-06-22 15:30:00,success,,
89318cc2-3441-40e8-bb8a-cf6c09447342,CUST_1198,subscription_renewal,1909.23,card,HDFC,2026-02-04 09:36:00,success,,
223037ad-67df-4e41-935c-effc7177e9bb,CUST_16,subscription_renewal,2068.69,UPI,Yes Bank,2026-01-03 22:27:00,success,,
6978903b-b78c-4eaf-8b8a-48294634d4f6,CUST_1509,subscription_renewal,952.75,UPI,HDFC,2026-05-29 23:35:00,success,,
3d77f4b0-3732-4d58-9fab-d6ab861b6528,CUST_818,subscription_renewal,1945.41,card,SBI,2026-04-15 18:46:00,success,,
ca0d9207-29f8-4183-ad67-7145d1368445,CUST_124,subscription_renewal,1004.32,UPI,Axis,2026-05-26 13:36:00,success,,
05cbe5e0-1391-48e0-81c8-05b3d308283d,CUST_548,subscription_renewal,2023.53,card,Kotak,2026-06-17 15:07:00,success,,
7874d18b-c929-494c-a195-d74d95679936,CUST_1323,subscription_renewal,192.26,UPI,Axis,2026-03-18 22:27:00,success,,
7be0b9cd-ae1d-4995-a634-cb96e5f741b0,CUST_1487,subscription_renewal,499.38,UPI,SBI,2026-02-10 11:28:00,success,,
e6504711-29bf-4292-92b5-ba3cb2e87930,CUST_1203,subscription_renewal,1925.27,UPI,BOB,2026-06-19 19:54:00,success,,
911e8b70-a696-4b42-bafd-1d74d88cedbf,CUST_600,subscription_renewal,1028.57,card,SBI,2026-06-28 12:26:00,success,,
759fcdc9-35ba-4630-89a1-d2d322fe4b52,CUST_1637,subscription_renewal,202.32,UPI,BOB,2026-02-06 06:18:00,failed,insufficient_funds,True
ac1f831b-1cac-4888-aa47-df9a5219ed5e,CUST_264,subscription_renewal,1919.22,UPI,Yes Bank,2026-02-19 05:38:00,failed,insufficient_funds,True
c66693ae-03d0-4778-889c-a4960588c849,CUST_851,subscription_renewal,208.94,card,PNB,2026-04-08 07:13:00,success,,
256f59ee-5c39-43db-bdf4-c0c92fd9b0df,CUST_734,subscription_renewal,515.36,card,SBI,2026-03-24 21:10:00,success,,
36b2e867-a978-454a-b78e-6f67325c5770,CUST_1831,subscription_renewal,1921.83,netbanking,HDFC,2026-05-03 02:21:00,success,,
ff582e41-6ed4-4f9c-87e4-0d156fa48514,CUST_464,subscription_renewal,1048.32,card,BOB,2026-01-19 07:31:00,failed,issuer_decline_risk,False
0d9f6c24-90f2-442b-823e-8805c4f0ce25,CUST_1607,subscription_renewal,516.64,UPI,SBI,2026-03-21 17:17:00,success,,
72057d49-0e78-49f2-a797-b30739cd7648,CUST_1789,subscription_renewal,207.49,UPI,SBI,2026-05-26 21:06:00,success,,
9cf79f73-0fc7-4fc8-bca0-fb1c48aa2e1f,CUST_896,subscription_renewal,205.44,card,ICICI,2026-04-26 03:50:00,success,,
b22ff2ee-d3dc-4a1b-81a9-5d494aee4246,CUST_85,subscription_renewal,206.38,card,SBI,2026-05-27 05:40:00,success,,
e5842a70-a0e8-479e-87ae-b570b79995ea,CUST_1865,subscription_renewal,2051.37,card,Axis,2026-03-21 23:18:00,success,,
7d2120df-a6b7-412a-912e-01480a9b7e12,CUST_1020,subscription_renewal,982.48,UPI,PNB,2026-06-13 04:41:00,success,,
c62b878b-280b-4ea9-929b-e675ba46563f,CUST_282,subscription_renewal,193.93,card,Axis,2026-01-22 14:26:00,failed,card_expired,False
5b495c04-fe25-42ea-a868-0719f95e509d,CUST_1657,subscription_renewal,478.3,card,ICICI,2026-04-04 09:32:00,failed,card_expired,False
a078e11e-3969-4df0-97e7-6bb2fb4f6859,CUST_762,subscription_renewal,481.62,card,HDFC,2026-06-04 11:40:00,success,,
bddaec01-96ae-4363-9b6e-016453e9ad57,CUST_1543,subscription_renewal,1981.69,UPI,SBI,2026-05-05 07:08:00,success,,
704f99ea-d900-49ed-a975-bee213dba6c6,CUST_838,subscription_renewal,197.86,netbanking,Yes Bank,2026-04-13 21:23:00,success,,
df5b892d-d784-4310-9232-025aed9dcc06,CUST_1577,subscription_renewal,195.78,UPI,SBI,2026-01-20 16:04:00,failed,insufficient_funds,True
3de61057-3234-4a7d-8f8c-b9695aa1303b,CUST_822,subscription_renewal,202.19,netbanking,Axis,2026-02-13 01:25:00,success,,
690da77d-ed06-4f27-8038-dd5a59ff421e,CUST_1313,subscription_renewal,990.94,card,ICICI,2026-02-02 01:40:00,success,,
23c64a73-3d08-4028-983a-8bfe50a3648b,CUST_1814,subscription_renewal,1021.13,UPI,Axis,2026-06-01 17:55:00,success,,
50a30a42-1bf9-4fac-9d88-d9c494b6ed32,CUST_642,subscription_renewal,508.99,UPI,IndusInd,2026-03-24 08:57:00,success,,
ee4dd2ef-068d-453e-8963-a3188871b296,CUST_913,subscription_renewal,2038.47,UPI,Axis,2026-06-23 17:39:00,success,,
b7339a8c-109e-4c6a-a037-d20fcba13890,CUST_1817,subscription_renewal,957.47,card,HDFC,2026-06-01 06:56:00,success,,
0e442233-66fc-401d-a14e-0a6513075fcf,CUST_1100,subscription_renewal,500.02,card,ICICI,2026-03-10 23:46:00,success,,
0cc27984-33de-46af-b97b-d15493313460,CUST_1107,subscription_renewal,1001.13,card,ICICI,2026-03-04 02:32:00,success,,
95d7e021-136d-490b-b311-5a8e4315648d,CUST_1550,subscription_renewal,973.16,card,SBI,2026-06-20 00:01:00,success,,
9b2604d7-ed70-436d-be9a-24eb84a2d9e9,CUST_1585,subscription_renewal,203.62,card,Axis,2026-03-24 13:32:00,success,,
1f65dc92-2022-4369-b05b-d276934623db,CUST_1723,subscription_renewal,961.42,card,PNB,2026-03-23 20:32:00,failed,issuer_decline_risk,False
8e4350a4-54df-43b8-9cef-34fcf6205577,CUST_1549,subscription_renewal,198.07,UPI,ICICI,2026-06-07 14:19:00,success,,
6f8ad150-c1b5-41d2-96e4-70e2933cba4d,CUST_483,subscription_renewal,491.53,UPI,ICICI,2026-06-18 18:45:00,success,,
64efe936-197b-4d8e-a091-c4ca6b0a2a29,CUST_582,subscription_renewal,509.7,netbanking,ICICI,2026-06-16 18:43:00,success,,
fc55cce9-1541-4d94-ba17-337d8640825d,CUST_1064,subscription_renewal,515.11,UPI,SBI,2026-06-11 03:20:00,success,,
b23e81fe-4e80-4b56-9a94-6630c53858dc,CUST_739,subscription_renewal,2064.65,UPI,SBI,2026-04-07 04:45:00,success,,
081bc5dd-5ad9-4b91-b402-a6e7cac52f1c,CUST_167,subscription_renewal,497.82,card,BOB,2026-01-25 13:56:00,success,,
b42de2a6-79fc-44de-bb42-7fcafdb4be43,CUST_913,subscription_renewal,2016.64,UPI,BOB,2026-01-25 21:33:00,failed,insufficient_funds,True
0e425f23-3998-471b-8728-91c2e1eaf6f2,CUST_1062,subscription_renewal,2098.25,UPI,Kotak,2026-04-10 18:31:00,success,,
6487326c-51e3-49e6-ae4c-c0af2f4f9510,CUST_1411,subscription_renewal,481.25,card,IDFC First,2026-04-23 13:52:00,success,,
faed9cab-036f-4ccb-8ab4-5a7e32bc9c7c,CUST_260,subscription_renewal,202.87,card,Axis,2026-04-24 14:08:00,failed,issuer_decline_risk,False
e2907e1c-1947-4a82-a81a-b2a5d154d31d,CUST_932,subscription_renewal,1041.13,UPI,PNB,2026-04-11 23:10:00,success,,
793ab3ae-e884-4daf-bf5a-8f4612c7be0e,CUST_243,subscription_renewal,1006.17,UPI,SBI,2026-05-05 03:07:00,failed,insufficient_funds,True
92543ca2-5cd0-403f-926e-ff4c3b54d4ca,CUST_82,subscription_renewal,1048.05,card,BOB,2026-05-02 03:23:00,failed,issuer_decline_risk,False
e5b976d0-aef3-4a1b-ae91-7e9c929016d1,CUST_621,subscription_renewal,481.14,UPI,HDFC,2026-03-15 00:50:00,success,,
b91541b5-bfbb-4afd-b1d5-22005522686e,CUST_1207,subscription_renewal,970.59,UPI,SBI,2026-04-07 09:56:00,success,,
3c3898a6-cf60-4ade-bcf9-1f435cbf5375,CUST_1677,subscription_renewal,955.8,UPI,SBI,2026-06-17 00:07:00,success,,
64f46e02-58b0-4b7f-9b51-c70ab1408a38,CUST_91,subscription_renewal,2079.02,UPI,IDFC First,2026-04-27 18:19:00,success,,
82c30c87-f0d3-4d1c-a9d4-de15165e6ecc,CUST_1600,subscription_renewal,512.07,netbanking,HDFC,2026-04-25 23:53:00,success,,
60f49efb-e81d-4b59-b500-68505ef5cf5a,CUST_1033,subscription_renewal,1928.83,card,HDFC,2026-06-11 14:42:00,success,,
c333507a-69a4-42e5-b2e6-903f05de165d,CUST_1490,subscription_renewal,1976.46,UPI,SBI,2026-03-25 19:42:00,success,,
8e0c3e56-6e1b-41ba-93f4-cc8de375d612,CUST_1843,subscription_renewal,2046.16,UPI,Axis,2026-04-15 17:02:00,success,,
3cde8485-ad40-4a0f-9ccf-12ab042cc056,CUST_1322,subscription_renewal,1005.1,UPI,PNB,2026-01-27 22:01:00,success,,
b5d65679-85a1-4b84-b146-42114295341f,CUST_253,subscription_renewal,208.1,UPI,BOB,2026-06-14 02:12:00,success,,
4ee01ae5-8556-40b3-a8e5-47c03b918f94,CUST_1068,subscription_renewal,191.44,UPI,ICICI,2026-02-21 16:57:00,success,,
063faf2b-b92c-4385-8e35-d3df53ede832,CUST_1917,subscription_renewal,486.29,card,PNB,2026-05-23 00:17:00,success,,
7d13ab0a-3f00-4c05-8b8c-5639549f7a03,CUST_1445,subscription_renewal,989.19,card,ICICI,2026-05-26 02:51:00,success,,
30cac44c-fb61-4b04-a309-ae0703cefc1f,CUST_92,subscription_renewal,494.76,card,HDFC,2026-04-11 10:27:00,success,,
6247a282-10fb-4326-8094-e844b9cc9496,CUST_1760,subscription_renewal,191.33,UPI,ICICI,2026-05-28 12:16:00,success,,
75135ee2-2bef-4531-b24e-c35837778c9b,CUST_203,subscription_renewal,486.8,card,SBI,2026-05-16 09:09:00,success,,
e3940e67-0bd1-475f-b916-26a22ba244c3,CUST_183,subscription_renewal,476.99,UPI,Kotak,2026-02-03 13:43:00,success,,
c220d928-0c78-488f-a60b-dd0d5a67d371,CUST_1968,subscription_renewal,194.98,card,Kotak,2026-03-20 00:45:00,failed,card_lost_stolen,False
2a887ff7-af4a-4ea8-8a97-2526575b16d0,CUST_202,subscription_renewal,974.82,UPI,ICICI,2026-03-06 13:57:00,success,,
52eca8d8-f59e-4b96-9a23-862e236d7611,CUST_1928,subscription_renewal,498.65,netbanking,BOB,2026-01-21 06:15:00,success,,
c0e3fffb-e244-4955-a59c-34fbc4a26124,CUST_1540,subscription_renewal,195.38,UPI,ICICI,2026-05-08 03:17:00,success,,
9b74369a-99e8-4c90-87eb-71dd6799cbb9,CUST_1132,subscription_renewal,2025.69,UPI,ICICI,2026-03-31 15:01:00,success,,
bdadd0ba-8766-428b-8164-b94985575d05,CUST_1871,subscription_renewal,193.95,UPI,BOB,2026-01-20 17:37:00,success,,
8595c5b6-5215-4480-ad85-10b759dbd0de,CUST_1136,subscription_renewal,1988.2,UPI,ICICI,2026-06-14 09:36:00,success,,
f8e4b88a-a2b6-4b24-a74a-0b71404a8a14,CUST_1733,subscription_renewal,492.68,UPI,SBI,2026-06-21 06:50:00,failed,invalid_upi_pin,True
e01098c1-efdb-4234-a708-78203043cba1,CUST_344,subscription_renewal,1907.4,UPI,ICICI,2026-02-15 13:58:00,success,,
f946dde8-7ae0-4dac-9967-b298adf2c8c9,CUST_1664,subscription_renewal,474.08,UPI,Axis,2026-04-23 09:41:00,success,,
244b80de-8406-448c-a8b0-bcb00b5aea28,CUST_1911,subscription_renewal,2098.8,card,HDFC,2026-04-03 19:16:00,success,,
3b93cad9-2899-4e83-98a4-1123dab7a769,CUST_1725,subscription_renewal,953.59,UPI,ICICI,2026-06-21 18:53:00,success,,
a6afd9ca-1eba-4163-b4bb-b6985bb66aa5,CUST_1513,subscription_renewal,196.92,UPI,SBI,2026-05-24 02:19:00,success,,
e6aa1490-342c-445c-b648-b834a222367e,CUST_251,subscription_renewal,1941.2,card,HDFC,2026-02-28 17:17:00,failed,card_expired,False
c1493a9f-99d0-4d35-8ba9-7c83cd626fea,CUST_1033,subscription_renewal,1046.92,netbanking,ICICI,2026-03-14 10:40:00,success,,
265bb174-b931-46f3-910d-94fa2d6103ac,CUST_1449,subscription_renewal,983.18,UPI,PNB,2026-04-16 07:42:00,success,,
3816bc84-93ac-4f14-b41f-d791b20e34f9,CUST_941,subscription_renewal,506.31,UPI,ICICI,2026-05-06 00:58:00,success,,
ff366201-9ed8-4e04-87b9-7a18200a1fa1,CUST_4,subscription_renewal,202.44,card,SBI,2026-05-09 00:57:00,success,,
41d898c6-12a6-40c5-b2a8-289fd385f5a1,CUST_846,subscription_renewal,2006.62,UPI,SBI,2026-05-25 22:31:00,failed,insufficient_funds,True
429d0d92-09d9-4050-a32b-b3920036286c,CUST_1612,subscription_renewal,206.81,UPI,HDFC,2026-06-25 02:34:00,success,,
16a1e5f1-c458-4357-bfcc-4ae7c6c7a943,CUST_1671,subscription_renewal,1046.16,card,PNB,2026-06-11 21:07:00,success,,
1de14319-fdcb-45a0-abd6-447e1a2b8432,CUST_770,subscription_renewal,191.53,card,SBI,2026-05-25 12:11:00,success,,
6a4fbcf1-d1b0-40a0-8ad0-39b44d11b4ed,CUST_758,subscription_renewal,204.14,UPI,SBI,2026-02-07 00:14:00,success,,
49394ca4-b180-4d1e-8b6c-79fa340718c8,CUST_1393,subscription_renewal,1029.81,netbanking,SBI,2026-06-02 06:05:00,success,,
864b1a0d-6fd5-48f6-bcce-7c1873160ee5,CUST_452,subscription_renewal,998.28,UPI,SBI,2026-02-06 11:02:00,failed,insufficient_funds,True
bda7841a-b38a-41d6-a17d-8daec9e3ab95,CUST_1441,subscription_renewal,523.16,UPI,ICICI,2026-06-26 06:00:00,success,,
dfc20405-d0e7-4106-b8a4-4a1bb73b5fbf,CUST_1307,subscription_renewal,1933.13,UPI,ICICI,2026-04-09 08:36:00,success,,
bc9acca3-0c4a-4e08-9b14-66f5257ac007,CUST_396,subscription_renewal,477.31,card,IDFC First,2026-06-02 18:43:00,success,,
b6835a6d-ff11-4cfd-b63c-a525c4c67248,CUST_262,subscription_renewal,518.01,UPI,PNB,2026-06-11 04:16:00,success,,
3d66020d-1b55-44f4-a58b-26de46fe488a,CUST_1492,subscription_renewal,1017.05,UPI,SBI,2026-03-28 21:01:00,success,,
be755826-cafe-40eb-b428-fe74a1b190be,CUST_1808,subscription_renewal,206.04,UPI,Axis,2026-04-11 13:41:00,failed,insufficient_funds,True
d448b025-9795-462e-a6a0-0f597794b5ec,CUST_661,subscription_renewal,1998.12,UPI,ICICI,2026-04-22 08:07:00,success,,
6f0a9854-d568-4f4a-9b6f-20351cc85db1,CUST_1059,subscription_renewal,1040.8,UPI,ICICI,2026-01-27 07:03:00,success,,
4e20149a-97f6-45d2-bd4b-c919d113b1ae,CUST_1090,subscription_renewal,490.75,card,SBI,2026-04-04 00:25:00,success,,
281d7192-7b69-44dd-b7ef-05a0d72bfc04,CUST_1802,subscription_renewal,2090.51,UPI,SBI,2026-05-03 23:14:00,success,,
e1ede994-788c-40e9-a82b-3fb34c162674,CUST_1878,subscription_renewal,955.33,card,SBI,2026-02-02 05:21:00,success,,
5254d621-c62c-4c51-b845-809df0f38653,CUST_1280,subscription_renewal,200.84,UPI,SBI,2026-01-24 15:27:00,success,,
b156831a-1c27-434e-b949-280ceb4b86cf,CUST_1282,subscription_renewal,1946.7,card,HDFC,2026-03-17 07:06:00,success,,
ed06fe3b-0883-4bfd-8b96-29822c8fd091,CUST_697,subscription_renewal,521.13,UPI,Kotak,2026-01-17 16:50:00,success,,
032a685a-7ad5-40c9-a861-4b52fd724f12,CUST_1588,subscription_renewal,201.49,card,ICICI,2026-05-02 14:48:00,failed,card_expired,False
2be8bab6-914d-4ec6-aa98-1b79f98a2e1a,CUST_1185,subscription_renewal,196.56,UPI,SBI,2026-01-03 01:58:00,success,,
26891df5-1721-4ad5-a30c-9f688e03fb19,CUST_1822,subscription_renewal,1910.0,card,ICICI,2026-06-02 04:03:00,success,,
b3f97265-9ac8-4a01-81d8-24ec2b146a32,CUST_1250,subscription_renewal,200.18,UPI,HDFC,2026-06-12 02:06:00,success,,
c06a1d81-eb2f-4d70-891e-544b89d8945a,CUST_603,subscription_renewal,1945.65,netbanking,Axis,2026-04-09 03:39:00,failed,bank_server_timeout,True
8ed60aeb-0a78-479f-a0a3-1344b7ff8641,CUST_1227,subscription_renewal,1991.85,UPI,Axis,2026-06-18 00:29:00,success,,
9a473205-a498-4c88-9b80-4b1ede627071,CUST_876,subscription_renewal,198.09,UPI,PNB,2026-05-02 03:21:00,failed,insufficient_funds,True
c1ef35ab-f214-4ecb-b736-58de342145b8,CUST_672,subscription_renewal,200.89,card,Kotak,2026-05-12 03:06:00,success,,
13b12b7a-2443-49d7-b6fb-40bd681f6d84,CUST_138,subscription_renewal,984.55,UPI,IndusInd,2026-05-12 18:08:00,success,,
a2865379-ac2d-4c62-8476-8d8498ee8b5b,CUST_985,subscription_renewal,480.92,card,Kotak,2026-06-16 14:11:00,success,,
f618573e-dadd-46c9-94a0-9cb06613d8a7,CUST_90,subscription_renewal,2001.62,netbanking,HDFC,2026-01-20 09:37:00,success,,
489db2e9-0e88-4e05-9bf2-0acdd0f4ad32,CUST_1334,subscription_renewal,481.41,UPI,HDFC,2026-03-13 18:56:00,success,,
b076b565-9ae4-4c30-b665-357b6e988266,CUST_632,subscription_renewal,199.35,UPI,PNB,2026-05-07 09:23:00,failed,insufficient_funds,True
f629ba87-9bfa-47b1-8441-7836caedf02e,CUST_1346,subscription_renewal,197.45,UPI,HDFC,2026-06-08 01:15:00,failed,insufficient_funds,True
aceabc9f-128f-4ca0-924f-99f856fc7626,CUST_400,subscription_renewal,195.85,UPI,SBI,2026-02-28 06:50:00,success,,
e91314fb-dd49-4b09-9914-2577305e2958,CUST_1367,subscription_renewal,1034.17,card,SBI,2026-04-16 22:29:00,failed,issuer_decline_risk,False
1f7cb7b0-9457-41e7-98d7-19aab5e2a022,CUST_1159,subscription_renewal,965.26,UPI,ICICI,2026-03-05 09:26:00,success,,
1bc04392-8e20-473b-8a83-a224c0bb720e,CUST_930,subscription_renewal,201.76,UPI,Axis,2026-01-09 07:58:00,success,,
d114e378-f612-4fa1-8fbf-8f140aa48884,CUST_1419,subscription_renewal,498.04,card,ICICI,2026-02-10 19:13:00,failed,card_expired,False
6b95a354-67b8-4198-a844-91c83a28d2f1,CUST_1573,subscription_renewal,1935.88,card,Kotak,2026-03-18 12:13:00,success,,
0a52a762-c4fa-4f1b-8fac-4c9dac9879a4,CUST_13,subscription_renewal,200.09,UPI,SBI,2026-03-03 02:22:00,success,,
57455e4f-e821-40c0-b791-75c7c80c9fec,CUST_291,subscription_renewal,953.44,UPI,HDFC,2026-03-18 06:40:00,failed,insufficient_funds,True
95baa242-0853-4957-aacf-048272463781,CUST_60,subscription_renewal,518.23,card,Yes Bank,2026-02-22 09:11:00,success,,
4a437e18-9792-434d-aa43-166d4c4dabed,CUST_1472,subscription_renewal,483.83,card,HDFC,2026-02-25 17:15:00,success,,
07f2116a-8da1-4713-9b78-7abf81c6cbbd,CUST_360,subscription_renewal,492.96,UPI,HDFC,2026-03-14 00:53:00,success,,
6e5d4ee4-d005-4900-af35-64ffbf3744b5,CUST_1612,subscription_renewal,1947.06,card,SBI,2026-01-25 06:19:00,success,,
a7c30bfd-5e59-43ed-a089-f3c79d2d6705,CUST_1657,subscription_renewal,2074.64,UPI,HDFC,2026-03-06 05:33:00,success,,
ae23ded0-f5aa-4e63-9c81-048deedf5295,CUST_133,subscription_renewal,483.61,UPI,ICICI,2026-01-22 04:50:00,success,,
36789e04-4125-4332-9d3d-011be2fcee11,CUST_774,subscription_renewal,2094.35,UPI,SBI,2026-06-23 10:38:00,success,,
0ff0c69e-f5bf-44f7-8e67-77d72b31e6ad,CUST_500,subscription_renewal,1027.93,netbanking,HDFC,2026-01-03 18:12:00,success,,
ac80d692-54e6-4405-9a3e-eef8eb642e15,CUST_671,subscription_renewal,1036.25,card,Yes Bank,2026-02-20 20:50:00,success,,
2ce58a36-6a3a-48ed-b4d2-1191da6f732d,CUST_1743,subscription_renewal,204.66,card,Axis,2026-05-08 15:13:00,failed,card_expired,False
be929fd0-36a3-482f-8e06-933344997e8b,CUST_1619,subscription_renewal,2049.24,UPI,HDFC,2026-06-21 02:10:00,success,,
32b76e67-93c8-4b37-a41e-ccc22ae6d0a3,CUST_1321,subscription_renewal,1934.83,card,PNB,2026-05-13 15:33:00,success,,
aa80a8b1-9a97-4da4-a48c-103016e88ed8,CUST_1459,subscription_renewal,1993.75,card,ICICI,2026-03-17 22:30:00,success,,
b79bdd2c-d1d9-4044-822c-7eda736bcb98,CUST_1190,subscription_renewal,193.17,netbanking,SBI,2026-04-10 18:41:00,success,,
fd5e6ed1-37cb-499e-93c5-8cf0e069e308,CUST_1832,subscription_renewal,489.32,card,Kotak,2026-02-14 07:25:00,success,,
7dac15a8-7458-4ae6-986d-9f1b898d8daf,CUST_1820,subscription_renewal,974.48,card,ICICI,2026-04-15 05:59:00,success,,
eac9a79b-dbb2-472a-a85a-dccb49579b3b,CUST_173,subscription_renewal,972.04,UPI,ICICI,2026-02-11 09:28:00,success,,
807ba866-727a-46c9-94a7-50e7f8e36ce5,CUST_84,subscription_renewal,1989.24,netbanking,PNB,2026-04-09 19:21:00,failed,bank_server_timeout,True
32ddcf86-2b44-4fd5-89fe-b353371971e8,CUST_885,subscription_renewal,987.25,UPI,IndusInd,2026-04-09 15:20:00,success,,
80286750-7747-421e-b81e-d83dbfeadb88,CUST_367,subscription_renewal,196.2,UPI,SBI,2026-04-05 08:41:00,success,,
8ff7c70f-b278-4ce0-845b-8d1ef93c004d,CUST_168,subscription_renewal,204.69,card,ICICI,2026-03-24 16:34:00,success,,
d52fc3ea-0913-4d38-b428-80a7dd4cf5cd,CUST_1897,subscription_renewal,952.87,card,HDFC,2026-02-11 03:04:00,success,,
41b16179-7ab4-445e-8306-9d2b5faaf435,CUST_410,subscription_renewal,979.29,UPI,PNB,2026-03-03 21:21:00,success,,
82e6c5e6-e0e6-4e18-89c2-f0ca34a59531,CUST_1670,subscription_renewal,523.87,UPI,HDFC,2026-06-17 06:45:00,success,,
40c30334-bf23-498d-8fa6-e86ed3bd4721,CUST_1540,subscription_renewal,949.9,card,HDFC,2026-06-08 17:58:00,success,,
eec5426d-462f-49ef-be56-b1d613697d5d,CUST_613,subscription_renewal,198.44,UPI,ICICI,2026-03-05 12:25:00,success,,
96751925-91d0-4a35-ad10-bf1abc7c3e3e,CUST_1049,subscription_renewal,497.72,card,SBI,2026-02-15 07:14:00,success,,
d65a2237-52c5-4de3-8a2b-ea3e2f9bc5a1,CUST_1056,subscription_renewal,1967.15,card,PNB,2026-05-24 14:46:00,success,,
